Source	Target
Classes of computers	Laptop
Classes of computers	Linux
Classes of computers	Mainframe computer
Classes of computers	Microcomputer
Classes of computers	Microprocessor
Classes of computers	Mobile computing
Classes of computers	Oracle Corporation
Classes of computers	Supercomputer
Classes of computers	Tablet computer
Classes of computers	Thin client
Classes of computers	Workstation
Information technology	Cathode ray tube
Information technology	Computer
Information technology	Computer hardware
Information technology	Computer programming
Information technology	Computing
Information technology	Data mining
Information technology	Data warehouse
Information technology	Electronics
Information technology	Hard disk drive
Information technology	IBM
Information technology	Information system
Information technology	Internet
Information technology	Mechanical calculator
Information technology	Moore's law
Information technology	Oracle Corporation
Information technology	Random-access memory
Information technology	Software
Resource efficiency	Green chemistry
Resource efficiency	Non-renewable resource
Resource efficiency	Sustainable development
Resource efficiency	Waste
Supercomputing in Pakistan	Computer cluster
Supercomputing in Pakistan	Graphics processing unit
Supercomputing in Pakistan	High-performance computing
Supercomputing in Pakistan	InfiniBand
Supercomputing in Pakistan	Linux
Supercomputing in Pakistan	Nvidia
Supercomputing in Pakistan	Pakistan Atomic Energy Commission
Supercomputing in Pakistan	Pakistan
Supercomputing in Pakistan	Parallel computing
Supercomputing in Pakistan	Supercomputer
Supercomputing in Pakistan	Supercomputing in Japan
Aggressive Link Power Management	Advanced Host Controller Interface
Aggressive Link Power Management	Energy Star
Aggressive Link Power Management	Green computing
Aggressive Link Power Management	Hard disk drive
Aggressive Link Power Management	Intel
Aggressive Link Power Management	Power management
Aggressive Link Power Management	Solid-state drive
Comparison of power management software suites	Energy Star
Comparison of power management software suites	Faronics
Comparison of power management software suites	Group Policy
Comparison of power management software suites	Hibernation (computing)
Comparison of power management software suites	Sleep mode
Tom Worthington	Athabasca University
Tom Worthington	Australian Computer Society
Tom Worthington	Australian National University
Tom Worthington	Green computing
IBM POWER microprocessors	Apple Inc.
IBM POWER microprocessors	CMOS
IBM POWER microprocessors	CPU cache
IBM POWER microprocessors	IBM
IBM POWER microprocessors	Instruction set architecture
IBM POWER microprocessors	Linux kernel
IBM POWER microprocessors	Linux
IBM POWER microprocessors	Microprocessor
IBM POWER microprocessors	Microsoft
IBM POWER microprocessors	Motorola
IBM POWER microprocessors	Multi-core processor
IBM POWER microprocessors	Nvidia
IBM POWER microprocessors	Oak Ridge National Laboratory
IBM POWER microprocessors	Processor register
IBM POWER microprocessors	Random-access memory
IBM POWER microprocessors	RS/6000
IBM POWER microprocessors	Scalability
IBM POWER microprocessors	Server (computing)
IBM POWER microprocessors	Supercomputer
IBM POWER microprocessors	United States Department of Energy
IBM POWER microprocessors	Workstation
NVDIMM	Advanced Configuration and Power Interface
NVDIMM	Battery (electricity)
NVDIMM	Data center
NVDIMM	Flash memory
NVDIMM	Random-access memory
NVDIMM	Restriction of Hazardous Substances Directive
NVDIMM	Solid-state drive
Camara (charity)	Camara (social enterprise)
Xbox One	Bluetooth
Xbox One	China
Xbox One	Computer architecture
Xbox One	Digital rights management
Xbox One	FLOPS
Xbox One	Graphics processing unit
Xbox One	Hard disk drive
Xbox One	Hypervisor
Xbox One	Kinect
Xbox One	Microsoft
Xbox One	Microsoft Windows
Xbox One	Mobile app
Xbox One	Multi-core processor
Xbox One	Nintendo
Xbox One	Personal computer
Xbox One	PlayStation 3
Xbox One	PlayStation 4
Xbox One	Random-access memory
Xbox One	Remote control
Xbox One	Sleep mode
Xbox One	Start menu
Xbox One	Tablet computer
Xbox One	Terabyte
Xbox One	Wii U
Xbox One	Windows 10
Xbox One	Windows 8
Xbox One	X86-64
Xbox One	X86
PlayStation 4 technical specifications	ARM architecture
PlayStation 4 technical specifications	Bluetooth
PlayStation 4 technical specifications	Central processing unit
PlayStation 4 technical specifications	FLOPS
PlayStation 4 technical specifications	General-purpose computing on graphics processing units
PlayStation 4 technical specifications	Graphics processing unit
PlayStation 4 technical specifications	Multi-core processor
PlayStation 4 technical specifications	PlayStation 4
PlayStation 4 technical specifications	Sleep mode
PlayStation 4 technical specifications	Watt
PlayStation 4 technical specifications	X86-64
OS X Mavericks	Apple Inc.
OS X Mavericks	Desktop computer
OS X Mavericks	Facebook
OS X Mavericks	MacBook Air
OS X Mavericks	Mac Mini
OS X Mavericks	Operating system
OS X Mavericks	Random-access memory
OS X Mavericks	Server (computing)
OS X Mavericks	Thunderbolt (interface)
OS X Mavericks	Timer coalescing
OS X Mavericks	X86-64
Timer coalescing	Advanced Configuration and Power Interface
Timer coalescing	Advanced Programmable Interrupt Controller
Timer coalescing	Apple Inc.
Timer coalescing	Central processing unit
Timer coalescing	High Precision Event Timer
Timer coalescing	Linux kernel
Timer coalescing	Low-power electronics
Timer coalescing	Microsoft Windows
Timer coalescing	OS X Mavericks
Timer coalescing	Performance per watt
Timer coalescing	Power management
Timer coalescing	Time Stamp Counter
IBM	Advanced Micro Devices
IBM	Analytics
IBM	Apple Inc.
IBM	Artificial intelligence
IBM	Blue Gene
IBM	Citrix Systems
IBM	Computer hardware
IBM	Computer program
IBM	Electronic Data Systems
IBM	Facebook
IBM	Ford Motor Company
IBM	Green company
IBM	Hard disk drive
IBM	IBM POWER microprocessors
IBM	IBM Rochester
IBM	IBM Yamato Facility
IBM	Israel
IBM	Java (programming language)
IBM	Lenovo
IBM	Linux kernel
IBM	Linux
IBM	List of IBM products
IBM	Mainframe computer
IBM	Market (economics)
IBM	Microsoft
IBM	Mobile app
IBM	Mobile computing
IBM	Nintendo
IBM	Personal computer
IBM	PlayStation 3
IBM	Sustainable development
IBM	ThinkCentre
IBM	United States Environmental Protection Agency
IBM	University of Michigan
IBM	Unstructured data
IBM	Wii U
IBM	X86
Yutu (rover)	Chang'e 3
Yutu (rover)	Sleep mode
USB-C	Active cable
USB-C	DisplayPort
USB-C	Docking station
USB-C	FreeBSD
USB-C	Lenovo
USB-C	Linux
USB-C	MacBook (Retina)
USB-C	Mobile phone
USB-C	Thunderbolt (interface)
USB-C	USB
USB-C	Windows 10
Surface Pro 3	ARM architecture
Surface Pro 3	Bluetooth
Surface Pro 3	Central processing unit
Surface Pro 3	DisplayPort
Surface Pro 3	Docking station
Surface Pro 3	Graphics processing unit
Surface Pro 3	Hibernation (computing)
Surface Pro 3	IPad
Surface Pro 3	Laptop
Surface Pro 3	MacBook Air
Surface Pro 3	Microsoft
Surface Pro 3	Operating system
Surface Pro 3	Random-access memory
Surface Pro 3	Sleep mode
Surface Pro 3	Solid-state drive
Surface Pro 3	Tablet computer
Surface Pro 3	Ultrabook
Surface Pro 3	Wireless
Building energy simulation	Energy Star
Building energy simulation	Leadership in Energy and Environmental Design
Building energy simulation	Lighting
Building energy simulation	Passive house
Building energy simulation	United States Department of Energy
Asus	Acer Inc.
Asus	China
Asus	Computer cooling
Asus	Computer hardware
Asus	Desktop computer
Asus	Electronics
Asus	Gigabyte Technology
Asus	IBM
Asus	Intel Atom
Asus	Intel
Asus	Microsoft
Asus	Motherboard
Asus	Nettop
Asus	Personal digital assistant
Asus	Server (computing)
Asus	Tablet computer
Asus	Ultrabook
Asus	Windows 8
Asus	Workstation
Windows 10	64-bit computing
Windows 10	ARM architecture
Windows 10	Bluetooth
Windows 10	Central processing unit
Windows 10	Computer architecture
Windows 10	Control Panel (Windows)
Windows 10	Desktop computer
Windows 10	Digital rights management
Windows 10	Facebook
Windows 10	Fujitsu
Windows 10	Group Policy
Windows 10	HP Inc.
Windows 10	Hypervisor
Windows 10	Kinect
Windows 10	Laptop
Windows 10	Lenovo
Windows 10	Linux distribution
Windows 10	Linux
Windows 10	Microsoft
Windows 10	Microsoft Windows
Windows 10	Nvidia
Windows 10	Office 365
Windows 10	Operating system
Windows 10	Overhead (computing)
Windows 10	Personal computer
Windows 10	Random-access memory
Windows 10	Skylake (microarchitecture)
Windows 10	Start menu
Windows 10	Tablet computer
Windows 10	Ubuntu (operating system)
Windows 10	Windows 1.0
Windows 10	Windows 8
Windows 10	Windows Vista
Windows 10	Windows XP
Windows 10	X86-64
Windows 10	Xbox One
Green engineering	Efficiency
Green engineering	Environmental technology
Green engineering	Sustainability
Green engineering	Sustainable design
Green engineering	Sustainable engineering
Microsoft HoloLens	Asus
Microsoft HoloLens	Bluetooth
Microsoft HoloLens	Central processing unit
Microsoft HoloLens	Flash memory
Microsoft HoloLens	Graphics processing unit
Microsoft HoloLens	Intel
Microsoft HoloLens	Kinect
Microsoft HoloLens	Microsoft
Microsoft HoloLens	Operating system
Microsoft HoloLens	Power management
Microsoft HoloLens	Random-access memory
Microsoft HoloLens	Sleep mode
Microsoft HoloLens	Windows 10
Energy proportional computing	Computer architecture
Energy proportional computing	Computer
Energy proportional computing	Computer data storage
Energy proportional computing	Dynamic voltage scaling
Energy proportional computing	Efficient energy use
Energy proportional computing	Energy consumption
Energy proportional computing	Energy-Efficient Ethernet
Energy proportional computing	Flash memory
Energy proportional computing	Hard drive
Energy proportional computing	Power management
Energy proportional computing	Power supply
Energy proportional computing	Software bloat
Energy proportional computing	Supercomputer
Green information system	Green computing
Green information system	Green Information Technology
Green information system	Information system
Green information system	Information technology
Green Information Technology	Green computing
Green Information Technology	Green information system
Green Information Technology	Information technology
MacBook (Retina)	Apple Inc.
MacBook (Retina)	Central processing unit
MacBook (Retina)	China
MacBook (Retina)	Computer graphics
MacBook (Retina)	Energy Star
MacBook (Retina)	Flash memory
MacBook (Retina)	Intel
MacBook (Retina)	Light-emitting diode
MacBook (Retina)	MacBook Air
MacBook (Retina)	Mercury (element)
MacBook (Retina)	PCI Express
MacBook (Retina)	Thunderbolt (interface)
MacBook (Retina)	USB-C
MacBook (Retina)	Watt
Irish Americans	Boston College
Irish Americans	George W. Bush
Irish Americans	Massachusetts
Irish Americans	New England
Irish Americans	United States Census Bureau
Irish Americans	Vermont
HP Inc.	Compaq
HP Inc.	Desktop computer
HP Inc.	Hewlett-Packard
HP Inc.	Information technology
HP Inc.	Laptop
HP Inc.	Personal computer
HP Inc.	Printer (computing)
HP Inc.	Website
WUE	The Green Grid
AMD Turbo Core	Advanced Micro Devices
AMD Turbo Core	Average CPU power
AMD Turbo Core	Cool'n'Quiet
AMD Turbo Core	CPU power dissipation
AMD Turbo Core	Dynamic frequency scaling
AMD Turbo Core	Intel Turbo Boost
AMD Turbo Core	Phenom II
AMD Turbo Core	PowerNow!
AMD Turbo Core	SpeedStep
EPA Safer Choice	Energy Star
Sustainable electronics	Acer Inc.
Sustainable electronics	Apple Inc.
Sustainable electronics	Asus
Sustainable electronics	Dell
Sustainable electronics	Electronic waste
Sustainable electronics	Green Electronics Council
Sustainable electronics	Hewlett-Packard
Sustainable electronics	Lenovo
Sustainable electronics	Microsoft
Sustainable electronics	Motorola
Sustainable electronics	Nintendo
Sustainable electronics	Toshiba
Sustainable electronics	United States Environmental Protection Agency
IBM 3090	Amdahl Corporation
IBM 3090	Cray
IBM 3090	IBM
